location.district,operation_type.name,property_type.name,usd_price,total_area,years_old,bathrooms,bedrooms,garages,has_swimming_pool,lon,lat
chorrillos,Comprar,departamento,123535.0,65.0,0.0,2.0,2.0,0.0,False,-12.1848841,-77.0074502
surquillo,Comprar,departamento,270000.0,175.0,0.0,2.0,2.0,0.0,False,-12.1152851,-77.0117168
pueblo libre,Comprar,departamento,214755.0,146.0,0.0,3.0,3.0,0.0,False,-12.0752423,-77.0692591
pueblo libre,Comprar,departamento,217490.0,146.0,0.0,3.0,3.0,0.0,False,-12.0752423,-77.0692591
surquillo,Comprar,departamento,117140.0,60.0,0.0,2.0,2.0,0.0,False,-12.1179956,-77.0154974
chorrillos,Comprar,departamento,386852.0,144.0,0.0,2.0,3.0,0.0,False,-12.1586643,-77.0240613
chorrillos,Comprar,departamento,397307.0,144.0,0.0,2.0,3.0,0.0,False,-12.1586643,-77.0240613
pueblo libre,Comprar,departamento,187452.0,91.0,0.0,1.0,3.0,0.0,False,-12.0752423,-77.0692591
pueblo libre,Comprar,departamento,104030.0,62.0,0.0,1.0,2.0,0.0,False,-12.0752423,-77.0692591
pueblo libre,Comprar,departamento,107895.0,62.0,0.0,1.0,2.0,0.0,False,-12.0752423,-77.0692591
pueblo libre,Comprar,departamento,105338.0,62.0,0.0,2.0,2.0,0.0,False,-12.0752423,-77.0692591
magdalena,Comprar,departamento,125401.0,83.0,0.0,2.0,3.0,0.0,True,-12.0949143,-77.0752927
magdalena,Comprar,departamento,128452.0,83.0,0.0,2.0,3.0,0.0,True,-12.0949143,-77.0752927
chorrillos,Comprar,departamento,284697.0,173.0,0.0,4.0,4.0,0.0,False,-12.1176409,-77.0323411
magdalena,Comprar,departamento,130583.0,63.0,0.0,2.0,2.0,0.0,True,-12.0992965,-77.0628876
magdalena,Comprar,departamento,132781.0,63.0,0.0,2.0,2.0,0.0,True,-12.0992965,-77.0628876
magdalena,Comprar,departamento,132023.0,63.0,0.0,2.0,2.0,0.0,True,-12.0992965,-77.0628876
magdalena,Comprar,departamento,131995.0,63.0,0.0,2.0,2.0,0.0,False,-12.0992965,-77.0628876
san isidro,Comprar,departamento,280000.0,190.0,33.0,2.0,3.0,2.0,False,-12.093298,-77.047214
surquillo,Comprar,departamento,260000.0,129.0,0.0,2.0,3.0,1.0,False,-12.1176636,-77.0154238
pueblo libre,Comprar,departamento,104524.0,62.0,0.0,2.0,2.0,0.0,False,-12.0696401,-77.0647166
pueblo libre,Comprar,departamento,107895.0,62.0,0.0,2.0,2.0,0.0,False,-12.0696401,-77.0647166
surquillo,Comprar,departamento,152156.0,77.0,0.0,1.0,3.0,0.0,False,-12.1122464,-77.012222
surquillo,Comprar,departamento,141061.0,77.0,0.0,2.0,3.0,0.0,False,-12.1122464,-77.012222
surquillo,Comprar,departamento,140668.0,77.0,0.0,2.0,3.0,0.0,False,-12.1122464,-77.012222
surquillo,Comprar,departamento,123302.304,77.0,0.0,2.0,3.0,0.0,False,-12.1122464,-77.012222
san isidro,Comprar,departamento,840000.0,411.0,6.0,3.0,4.0,3.0,False,-12.0952831,-77.04089309999999
miraflores,Alquilar,departamento,5000.0,446.0,10.0,3.0,4.0,4.0,False,-12.114102,-77.03893
santiago de surco,Comprar,casa,2800000.0,1000.0,5.0,6.0,6.0,6.0,True,-12.1303281,-76.97100089999999
san isidro,Comprar,casa,1680000.0,330.0,5.0,3.0,3.0,2.0,False,-12.104851599999998,-77.0334505
san isidro,Alquilar,departamento,1900.0,162.0,6.0,3.0,3.0,2.0,False,-12.1053689,-77.0399811
san isidro,Comprar,departamento,1380000.0,256.0,1.0,2.0,3.0,3.0,True,-12.1029929,-77.0495607
la molina,Alquilar,casa,2000.0,480.0,14.0,3.0,4.0,2.0,True,-12.079394050755324,-76.91611208479463
san isidro,Alquilar,departamento,1400.0,134.0,16.0,2.0,3.0,2.0,False,-12.0933327,-77.04117939999999
san isidro,Alquilar,departamento,4800.0,306.0,6.0,3.0,3.0,3.0,False,-12.0963327,-77.0280721
miraflores,Alquilar,departamento,2350.0,200.0,2.0,2.0,2.0,2.0,False,-12.0963327,-77.0280721
santiago de surco,Comprar,departamento,1150000.0,500.0,4.0,3.0,4.0,3.0,False,-12.0851279,-76.9617709
miraflores,Alquilar,departamento,2300.0,170.0,5.0,2.0,2.0,0.0,False,-12.114668599999998,-77.0488227
miraflores,Alquilar,departamento,1750.0,137.0,6.0,2.0,3.0,2.0,False,-12.0963327,-77.0280721
miraflores,Alquilar,departamento,2350.0,200.0,2.0,2.0,2.0,2.0,False,-12.1106561,-77.03997129999999
miraflores,Alquilar,departamento,2350.0,200.0,2.0,2.0,2.0,2.0,False,-12.110656099999998,-77.03997129999999
la molina,Comprar,casa,560000.0,309.0,13.0,3.0,3.0,3.0,False,-12.0861657,-76.95074319999999
la molina,Comprar,casa,1300000.0,420.0,22.0,3.0,4.0,3.0,True,-12.075576,-76.9164637
san isidro,Alquilar,departamento,5500.0,377.0,4.0,3.0,4.0,3.0,False,-12.0999899,-77.0537984
santiago de surco,Alquilar,casa,2500.0,962.0,26.0,3.0,3.0,0.0,True,-12.1107975,-76.9626617
san isidro,Alquilar,departamento,1200.0,135.0,4.0,1.0,2.0,1.0,False,-12.1030497,-77.0369451
san isidro,Alquilar,departamento,3000.0,250.0,2.0,2.0,3.0,3.0,False,-12.1076874,-77.0462218
miraflores,Alquilar,departamento,2500.0,250.0,10.0,3.0,3.0,2.0,False,-12.1144313,-77.0413907
san isidro,Alquilar,casa,4000.0,330.0,5.0,3.0,3.0,2.0,False,-12.104851599999998,-77.0334505
miraflores,Comprar,departamento,450000.0,153.0,3.0,2.0,3.0,2.0,False,-12.1337199,-77.0253024
la molina,Alquilar,casa,4700.0,650.0,9.0,3.0,4.0,3.0,True,44.3148443,-85.60236429999999
miraflores,Comprar,departamento,1600000.0,446.0,10.0,3.0,4.0,4.0,False,-12.114102,-77.03893
san isidro,Alquilar,departamento,7000.0,460.0,5.0,3.0,3.0,5.0,False,-12.103651,-77.0433363
san isidro,Alquilar,departamento,1700.0,120.0,4.0,1.0,1.0,1.0,False,-12.1027434,-77.0422828
san isidro,Comprar,casa,7000000.0,1208.0,4.0,5.0,5.0,6.0,True,-12.0963327,-77.0280721
la molina,Comprar,casa,850000.0,430.0,6.0,4.0,4.0,2.0,True,-12.1074996,-76.9423968
san isidro,Alquilar,departamento,5500.0,256.0,1.0,2.0,3.0,3.0,True,-12.1029929,-77.0495607
miraflores,Alquilar,departamento,1500.0,100.0,14.0,2.0,2.0,1.0,False,-12.1229473,-77.040082
la molina,Alquilar,casa,2800.0,1323.0,25.0,3.0,4.0,8.0,False,-12.0756385,-76.9110056
magdalena,Comprar,departamento,200690.0,93.0,0.0,2.0,2.0,1.0,False,-12.0981377,-77.0613677
magdalena,Comprar,departamento,192290.0,93.0,0.0,2.0,2.0,0.0,False,-12.0981377,-77.0613677
magdalena,Comprar,departamento,182830.0,93.0,0.0,2.0,2.0,0.0,False,-12.0981377,-77.0613677
magdalena,Comprar,departamento,188000.0,90.0,0.0,2.0,2.0,0.0,False,-12.0981377,-77.0613677
magdalena,Comprar,departamento,192970.0,90.0,0.0,2.0,2.0,0.0,False,-12.0981377,-77.0613677
magdalena,Comprar,departamento,283720.0,138.0,0.0,2.0,3.0,0.0,False,-12.0981377,-77.0613677
santiago de surco,Alquilar,departamento,700.0,96.0,12.0,2.0,3.0,1.0,False,-12.1416088,-76.9918155
miraflores,Comprar,departamento,350000.0,130.0,0.0,2.0,2.0,2.0,False,-12.1111886,-77.03297479999999
miraflores,Comprar,departamento,400000.0,142.0,0.0,3.0,3.0,2.0,False,-12.0963327,-77.0280721
miraflores,Comprar,departamento,390000.0,142.0,0.0,3.0,3.0,2.0,False,-12.0963327,-77.0280721
san isidro,Comprar,departamento,599000.0,220.0,40.0,2.0,3.0,1.0,False,-12.0963327,-77.0280721
santiago de surco,Alquilar,departamento,463.91,47.0,11.0,1.0,1.0,0.0,False,-12.1280638,-77.0015451
santiago de surco,Comprar,departamento,449500.0,265.0,6.0,5.0,4.0,3.0,False,-12.1230948,-76.9752457
pueblo libre,Alquilar,departamento,292.996,80.0,13.0,2.0,3.0,0.0,False,-12.0813532,-77.059315
ate,Comprar,terreno-lote,220000.0,160.0,4.0,2.0,0.0,0.0,False,-12.0633359,-76.9372618
santiago de surco,Alquilar,departamento,1950.0,250.0,24.0,3.0,3.0,2.0,False,-12.0963327,-77.0280721
san isidro,Comprar,departamento,375000.0,143.0,0.0,2.0,3.0,0.0,False,-12.0963327,-77.0280721
santiago de surco,Comprar,departamento,135450.0,61.0,0.0,2.0,2.0,0.0,False,-12.1323484,-77.0092582
la molina,Comprar,casa,1300000.0,700.0,2.0,5.0,5.0,4.0,True,-12.0779803,-76.9295348
la molina,Comprar,casa,649800.0,380.0,12.0,4.0,3.0,2.0,True,-12.0910518,-76.92279189999999
lurin,Comprar,casa,170000.0,150.0,4.0,3.0,4.0,1.0,True,-12.2608455,-76.8838234
la molina,Comprar,terreno-lote,1218800.0,1108.0,20.0,2.0,0.0,0.0,False,-12.0963327,-77.0280721
la molina,Comprar,casa,1550000.0,737.0,8.0,4.0,3.0,6.0,True,-12.103553,-76.9472008
lurin,Alquilar,casa de playa,2200.0,149.0,4.0,3.0,4.0,1.0,True,-12.2533067,-76.8926676
la molina,Alquilar,casa,4000.0,2800.0,21.0,4.0,4.0,6.0,False,-12.0901047,-76.9348187
la molina,Comprar,casa,1300000.0,700.0,2.0,5.0,5.0,4.0,True,-12.0963327,-77.0280721
san bartolo,Alquilar,departamento,700.0,97.0,2.0,2.0,2.0,0.0,True,-12.3851401,-76.7838151
san isidro,Alquilar,departamento,1650.0,135.0,3.0,2.0,3.0,2.0,False,-12.0963327,-77.0280721
miraflores,Alquilar,departamento,1200.0,100.0,2.0,2.0,2.0,0.0,False,-12.0963327,-77.0280721
santiago de surco,Comprar,departamento,565000.0,245.0,6.0,4.0,4.0,3.0,False,-12.1353498,-76.9904301
santiago de surco,Comprar,departamento,250000.0,128.0,20.0,2.0,3.0,2.0,False,-12.0983905,-76.9765117
miraflores,Alquilar,departamento,850.0,70.0,4.0,2.0,2.0,1.0,False,-12.118567099999998,-77.0257558
miraflores,Comprar,departamento,349950.0,170.0,36.0,3.0,3.0,1.0,False,-12.1204501,-77.0146784
san bartolo,Comprar,departamento,98250.0,66.0,2.0,2.0,2.0,1.0,False,-12.3875542,-76.7814495
san borja,Comprar,departamento,265000.0,139.0,15.0,2.0,3.0,2.0,False,-12.0933405,-76.9945203
san juan de miraflores,Comprar,casa,250000.0,164.0,32.0,2.0,5.0,1.0,False,-12.1649809,-76.9681022
chaclacayo,Comprar,casa de campo,260000.0,1000.0,30.0,4.0,4.0,3.0,True,-11.9901397,-77.1040941
carabayllo,Comprar,terreno-lote,159800.0,134.0,7.0,2.0,0.0,0.0,False,-11.861216,-77.0531671
san isidro,Alquilar,departamento,1250.0,83.0,3.0,2.0,1.0,1.0,False,-12.094383853768086,-77.05068635421446
la molina,Comprar,terreno-lote,3300000.0,2500.0,4.0,3.0,4.0,0.0,False,-12.080931981728101,-76.92634463310242
miraflores,Comprar,departamento,440000.0,152.0,0.0,3.0,3.0,2.0,False,-12.108803584613911,-77.0336309764798
barranco,Alquilar,departamento,1050.0,62.0,5.0,1.0,2.0,1.0,False,-12.1547487,-77.0228268
barranco,Alquilar,departamento,750.0,38.0,5.0,1.0,1.0,1.0,False,-12.1547487,-77.0228268
barranco,Alquilar,departamento,1050.0,53.0,5.0,1.0,2.0,1.0,False,-12.1547487,-77.0228268
barranco,Alquilar,departamento,750.0,30.0,5.0,1.0,1.0,1.0,False,-12.1547487,-77.0228268
ate,Comprar,terreno-lote,125000.0,210.0,15.0,2.0,0.0,0.0,False,-12.0385148,-76.90578239999999
la molina,Alquilar,local comercial,345.0,23.0,8.0,0.0,0.0,0.0,False,-12.0631489,-76.95090789999999
la molina,Alquilar,local comercial,375.0,15.0,8.0,0.0,0.0,0.0,False,-12.1151016,-76.9401795
san borja,Comprar,departamento,457000.0,195.0,8.0,5.0,3.0,2.0,False,-12.1008494,-76.99960089999999
miraflores,Comprar,departamento,190000.0,89.0,11.0,3.0,2.0,1.0,False,-12.112645399999998,-77.03187729999999
pueblo libre,Alquilar,casa,485.884,85.0,5.0,2.0,3.0,1.0,False,-12.0850473,-77.0679847
magdalena,Comprar,departamento,305000.0,118.0,1.0,3.0,3.0,2.0,False,-12.1027888,-77.05982
chorrillos,Comprar,terreno-lote,1100000.0,1250.0,1.0,2.0,0.0,0.0,False,-12.1776428,-77.00589049999999
san juan de lurigancho,Comprar,terreno-lote,1200000.0,298.24338593974176,1.0,2.0,0.0,0.0,False,-11.9621966,-76.9816089
pachacamac,Comprar,terreno-lote,64000.0,1009.0,1.0,2.0,0.0,0.0,False,-12.1173255,-76.7267786
san isidro,Comprar,terreno-lote,5000000.0,1500.0,58.0,4.0,4.0,0.0,False,-12.0890088,-77.0480485
la molina,Alquilar,local comercial,1200.0,205.0,15.0,2.0,2.0,0.0,False,-12.0631489,-76.95090789999999
santiago de surco,Alquilar,departamento,845.0,125.0,20.0,2.0,3.0,1.0,False,-12.118691053671604,-76.99085492723083
san isidro,Alquilar,departamento,750.0,95.0,7.0,2.0,2.0,2.0,False,-12.0963327,-77.0280721
miraflores,Alquilar,departamento,850.0,105.0,4.0,2.0,2.0,2.0,False,-12.1480782,-77.0172113
miraflores,Alquilar,departamento,990.0,115.0,6.0,3.0,3.0,1.0,True,-12.1075522,-77.0392603
barranco,Alquilar,departamento,695.0,60.0,5.0,2.0,1.0,1.0,True,-12.1425018,-77.02317189999997
santiago de surco,Alquilar,oficina,8000.0,763.0,30.0,9.0,3.0,3.0,False,-12.1222906,-76.9922602
san borja,Alquilar,oficina,3000.0,500.0,27.0,5.0,3.0,5.0,False,-12.0963327,-77.0280721
punta negra,Comprar,local comercial,237000.0,300.0,33.0,2.0,4.0,0.0,False,-12.0905573,-77.0346403
miraflores,Alquilar,local comercial,3000.0,180.0,10.0,2.0,7.0,0.0,False,-12.1232236,-77.02783130000002
la molina,Comprar,casa,750000.0,301.0,8.0,4.0,3.0,2.0,True,-12.0791766,-76.8935365
miraflores,Comprar,terreno-lote,1831800.0,426.0,93.0,4.0,6.0,0.0,False,-12.126032,-77.025981
santiago de surco,Comprar,departamento,287000.0,135.0,23.0,3.0,4.0,2.0,False,-12.113837,-76.9873203
miraflores,Comprar,departamento,280000.0,143.0,22.0,2.0,3.0,2.0,False,-12.1259195,-77.02692590000001
miraflores,Comprar,departamento,455000.0,184.0,9.0,3.0,2.0,2.0,False,-12.0890384,-77.0779364
santiago de surco,Comprar,departamento,427000.0,200.0,30.0,3.0,3.0,2.0,False,-12.1176579,-76.9804681
punta hermosa,Alquilar,casa,23000.0,160.0,9.0,3.0,3.0,2.0,True,-12.316093,-76.8318062
miraflores,Comprar,departamento,539000.0,230.0,6.0,3.0,3.0,2.0,False,-12.125127,-77.0337893
santiago de surco,Comprar,departamento,174000.0,184.0,7.0,2.0,3.0,1.0,False,-12.09973360456814,-76.96528755131226
santiago de surco,Comprar,departamento,450000.0,247.0,9.0,3.0,3.0,2.0,False,-12.090454017042365,-76.96302712099612
san isidro,Alquilar,departamento,750.0,95.0,7.0,2.0,2.0,2.0,True,-12.094258557296998,-77.04873423362119
miraflores,Alquilar,departamento,850.0,125.0,4.0,2.0,2.0,2.0,False,-12.12048970657971,-77.018735327478
miraflores,Alquilar,local comercial,4300.0,265.0,1.0,3.0,3.0,0.0,False,-12.111062,-77.0315913
santiago de surco,Comprar,departamento,1800000.0,790.0,5.0,5.0,4.0,3.0,True,-12.076211171537281,-76.9616786936096
santiago de surco,Alquilar,oficina,3500.0,201.0,3.0,4.0,0.0,4.0,False,-12.1127801,-76.9892081
pucusana,Alquilar,casa,7000.0,260.0,3.0,3.0,4.0,4.0,True,-12.5130556,-76.7911111
santiago de surco,Comprar,departamento,480000.0,251.0,11.0,2.0,3.0,2.0,False,-12.119065274522455,-76.98550973834534
san juan de miraflores,Comprar,casa,250000.0,156.0,22.0,5.0,5.0,0.0,False,-12.1279257,-76.958905
san borja,Alquilar,departamento,650.0,80.0,11.0,2.0,2.0,0.0,False,-12.089574404771135,-76.99607442041552
san isidro,Alquilar,departamento,750.0,50.0,25.0,1.0,1.0,1.0,True,-12.10128223020486,-77.0382675714384
san borja,Alquilar,departamento,1400.0,183.0,5.0,3.0,3.0,2.0,False,-12.1084332,-76.991506
san isidro,Comprar,departamento,530000.0,220.0,4.0,3.0,3.0,3.0,False,-12.09473807624719,-77.03949093818665
santiago de surco,Comprar,departamento,228488.0,121.0,2.0,2.0,3.0,1.0,False,-12.1327728,-77.0068515
miraflores,Alquilar,departamento,2300.0,220.0,8.0,2.0,3.0,2.0,False,-12.1362424,-77.0265663
san isidro,Comprar,departamento,430000.0,132.0,4.0,3.0,3.0,2.0,False,-12.1029756,-77.0376828
barranco,Comprar,departamento,430900.0,144.0,4.0,3.0,3.0,2.0,False,-12.1080936,-77.0287921
barranco,Comprar,departamento,402550.0,120.0,4.0,3.0,1.0,2.0,False,-12.1080936,-77.0287921
santiago de surco,Comprar,departamento,720000.0,301.0,5.0,3.0,3.0,2.0,False,-12.0851279,-76.96177089999999
santiago de surco,Comprar,departamento,405600.0,156.0,1.0,2.0,3.0,2.0,False,-12.1158391,-76.9818284
miraflores,Comprar,departamento,1200000.0,300.0,3.0,3.0,3.0,3.0,True,-12.093594799999998,-76.9675784
miraflores,Comprar,departamento,653600.0,182.0,0.0,3.0,3.0,2.0,False,-12.1132342,-77.0455899
miraflores,Comprar,departamento,550000.0,179.0,12.0,3.0,3.0,2.0,False,-12.1362424,-77.0265663
santiago de surco,Comprar,departamento,411700.0,179.0,1.0,3.0,3.0,2.0,False,-12.1160037,-76.9801926
barranco,Alquilar,local comercial,1200.0,60.0,16.0,1.0,1.0,0.0,False,-12.1534504,-77.0228959
barranco,Comprar,departamento,275000.0,93.0,4.0,2.0,2.0,1.0,False,-12.136593,-77.02446
barranco,Comprar,departamento,251100.0,91.0,4.0,2.0,2.0,0.0,False,-12.14251,-77.0232015
barranco,Comprar,departamento,276750.0,91.0,4.0,3.0,2.0,0.0,False,-12.14251,-77.0232015
barranco,Comprar,departamento,240300.0,83.0,4.0,2.0,2.0,0.0,False,-12.14251,-77.0232015
san isidro,Comprar,departamento,435000.0,151.0,4.0,2.0,3.0,2.0,False,-12.1029756,-77.0376828
barranco,Comprar,departamento,151300.0,45.0,2.0,1.0,1.0,1.0,False,-12.14251,-77.0232015
barranco,Alquilar,departamento,1500.0,170.0,20.0,2.0,3.0,2.0,False,-12.1393801,-77.0207645
barranco,Alquilar,departamento,700.0,40.0,1.0,1.0,1.0,1.0,True,-12.1222951,-77.0348168
san isidro,Alquilar,departamento,500.0,44.0,30.0,1.0,1.0,1.0,False,-12.0951657,-77.0345698
barranco,Alquilar,casa,1700.0,155.0,41.0,2.0,4.0,2.0,False,-12.1337397,-77.0191678
miraflores,Comprar,departamento,1076460.0,308.0,0.0,3.0,3.0,3.0,True,-12.1229473,-77.040082
miraflores,Comprar,departamento,1355750.0,319.0,0.0,4.0,4.0,2.0,True,-12.1229473,-77.040082
miraflores,Comprar,departamento,210000.0,85.0,13.0,2.0,2.0,2.0,False,-12.1305132,-77.0289928
santiago de surco,Comprar,terreno-lote,271843.57139301405,4800.0,4.0,2.0,0.0,0.0,False,-12.0851279,-76.9617709
san borja,Comprar,departamento,540000.0,223.0,16.0,3.0,3.0,2.0,False,-12.1045664,-76.9829929
san isidro,Comprar,departamento,480000.0,152.0,24.0,2.0,3.0,2.0,False,-12.096339022617459,-77.04354698280333
la molina,Comprar,casa,850000.0,600.0,10.0,2.0,3.0,3.0,True,-12.074677099191481,-76.91386923237587
miraflores,Comprar,casa,1900000.0,560.0,4.0,3.0,3.0,3.0,False,-12.1270136,-77.0213491
miraflores,Alquilar,departamento,1650.0,153.0,7.0,2.0,3.0,2.0,False,-12.12018522026302,-77.03799113674904
santiago de surco,Alquilar,departamento,3000.0,270.0,4.0,4.0,4.0,2.0,False,-12.116901929255112,-76.98266252918984
miraflores,Alquilar,departamento,1300.0,108.0,5.0,2.0,2.0,1.0,False,-12.124306199695122,-77.02166624232788
san isidro,Comprar,departamento,850000.0,250.0,7.0,3.0,3.0,3.0,False,-12.097222316471658,-77.04608067848312
pachacamac,Comprar,terreno agrícola,1406720.0,10048.0,44.0,2.0,0.0,0.0,False,-11.976343544859384,-76.92677602215554
santiago de surco,Comprar,departamento,770000.0,384.0,12.0,4.0,4.0,4.0,False,-12.081062034151373,-76.95935587149233
santiago de surco,Comprar,departamento,740000.0,400.0,17.0,3.0,3.0,2.0,False,-12.115303960194305,-76.98155194354536
miraflores,Comprar,departamento,295000.0,113.0,3.0,2.0,1.0,2.0,False,-12.130886763856388,-77.02459714180299
santiago de surco,Alquilar,departamento,580.0,60.0,21.0,1.0,1.0,0.0,False,-12.116564489834007,-76.98144993928685
san borja,Comprar,departamento,750000.0,425.0,7.0,3.0,4.0,3.0,False,-12.105537725474164,-76.98068762674723
santiago de surco,Comprar,departamento,792000.0,380.0,21.0,3.0,3.0,3.0,False,-12.119417094463588,-76.98625519143047
lima,Comprar,terreno-lote,2713700.0,2467.0,54.0,2.0,0.0,0.0,False,-12.045267898330774,-77.0191620294645
lima,Comprar,local comercial,1800000.0,1200.0,29.0,3.0,10.0,4.0,False,-12.058865988868776,-77.04185362905264
santiago de surco,Alquilar,oficina,1000.0,98.0,7.0,0.0,0.0,2.0,False,-12.1000341,-76.97017740000001
miraflores,Alquilar,oficina,1695.0,113.0,2.0,0.0,0.0,3.0,False,-12.111015061338195,-77.04795929456787
miraflores,Alquilar,oficina,1250.0,65.0,0.0,0.0,0.0,1.0,False,-12.109437,-77.03790099999998
san isidro,Alquilar,oficina,2756.0,212.0,0.0,0.0,0.0,4.0,False,-12.096712,-77.02183109999999
miraflores,Alquilar,oficina,1300.0,124.0,6.0,0.0,0.0,3.0,False,-12.105158242088363,-77.03043696035155
miraflores,Alquilar,oficina,800.0,66.0,1.0,0.0,0.0,2.0,False,-12.114067778305301,-77.03524106441802
miraflores,Alquilar,oficina,1670.0,140.0,2.0,0.0,0.0,3.0,False,-12.1209797,-77.0276829
santiago de surco,Comprar,departamento,399990.0,160.0,4.0,2.0,3.0,2.0,False,-12.1134542,-76.9873025
miraflores,Alquilar,departamento,1300.0,133.0,2.0,2.0,2.0,2.0,False,-12.125067094410474,-77.01891674232785
miraflores,Alquilar,departamento,2250.0,117.0,0.0,2.0,2.0,2.0,True,-12.1307508,-77.0323918
miraflores,Alquilar,oficina,1100.0,86.0,0.0,0.0,0.0,2.0,False,-12.114067778305301,-77.03524106441802
la molina,Alquilar,local comercial,420.0,25.0,10.0,0.0,0.0,0.0,False,-12.1034681,-76.9416598
los olivos,Comprar,departamento,125000.0,160.0,10.0,2.0,3.0,2.0,False,-11.9937891,-77.08014849999999
miraflores,Comprar,departamento,560000.0,240.0,8.0,4.0,4.0,2.0,False,-12.1261483,-77.0336387
punta hermosa,Alquilar,departamento,9500.0,150.0,5.0,3.0,3.0,0.0,True,-12.3326236,-76.8265818
chorrillos,Comprar,departamento,95000.0,100.0,6.0,3.0,2.0,0.0,False,-12.2116757,-77.0181241
surquillo,Alquilar,departamento,782.0,71.0,0.0,2.0,3.0,0.0,True,-12.1171238,-77.0060285
san juan de miraflores,Comprar,departamento,93333.0,120.0,5.0,2.0,3.0,0.0,False,-12.165497216565534,-76.97299294171619
chorrillos,Comprar,departamento,99000.0,86.0,1.0,2.0,3.0,0.0,False,-12.1763035,-76.99664849999999
pachacamac,Comprar,casa,48344.27,90.0,15.0,1.0,3.0,0.0,False,-12.222721312931924,-76.88770862285156
surquillo,Alquilar,departamento,800.0,140.0,10.0,3.0,4.0,1.0,False,-12.119057,-77.0159714
santiago de surco,Comprar,departamento,279000.0,198.0,14.0,4.0,6.0,1.0,True,-12.1681059,-76.9884501
miraflores,Comprar,departamento,285000.0,120.0,1.0,1.0,2.0,1.0,False,-12.14682,-76.9757449
santiago de surco,Alquilar,departamento,800.0,97.0,5.0,2.0,2.0,1.0,False,-12.1346251,-76.98807029999999
santiago de surco,Comprar,departamento,315000.0,126.0,5.0,2.0,2.0,2.0,False,-12.1148632,-77.03473369999999
santiago de surco,Comprar,departamento,315000.0,126.0,5.0,3.0,3.0,0.0,False,-12.1148632,-77.03473369999999
surquillo,Alquilar,casa,1550.0,120.0,20.0,4.0,3.0,1.0,False,-12.1263573,-77.0025474
chorrillos,Alquilar,departamento,488.326,125.0,5.0,3.0,3.0,0.0,False,-12.2023734,-77.00466399999999
san luis,Comprar,departamento,108000.0,60.0,15.0,2.0,3.0,0.0,False,-12.0791663,-77.00062539999999
miraflores,Alquilar,departamento,850.0,105.0,8.0,2.0,2.0,0.0,False,-12.1210605,-77.04078369999999
miraflores,Alquilar,departamento,650.0,72.0,10.0,1.0,1.0,0.0,False,-12.1298193,-77.0222463
san isidro,Alquilar,departamento,1086.525,90.0,18.0,2.0,2.0,1.0,False,-12.0941527,-77.0349671
magdalena,Comprar,departamento,129000.0,65.0,0.0,2.0,2.0,0.0,False,-12.0979209,-77.0569671
