,location.district,operation_type.name,property_type,build_area,longitud,latitud,years_old,bathrooms,bedrooms,garages,has_swimming_pool,usd_price
18533,santiago de surco,Comprar,departamento,200.0,-76.972543610852,-12.124429971961998,7.0,3.0,3.0,2.0,False,670000.0
18534,santiago de surco,Alquilar,departamento,120.0,-76.9781783,-12.097596099999999,2.0,2.0,3.0,2.0,True,329600.0
18535,santiago de surco,Comprar,departamento,158.0,-77.01045097698399,-12.131044367884998,1.0,2.0,3.0,2.0,False,315000.0
18536,miraflores,Comprar,departamento,245.0,-77.02963929999999,-12.1206102,1.0,2.0,2.0,0.0,False,813000.0
18537,santiago de surco,Comprar,departamento,222.0,-76.98831379999999,-12.163473199999999,22.0,5.0,4.0,2.0,False,709280.0
18538,la molina,Alquilar,casa,195.0,-76.95281371058957,-12.09016103790319,25.0,3.0,3.0,2.0,False,495000.0
18539,barranco,Alquilar,departamento,35.0,-77.02401839999997,-12.155853500000001,4.0,3.0,3.0,2.0,True,268.579
18540,san isidro,Alquilar,departamento,120.0,-76.97072448014832,-12.099765110874856,12.0,2.0,3.0,2.0,False,272000.0
18541,miraflores,Alquilar,departamento,123.0,-77.040082,-12.122947300000002,19.0,3.0,3.0,2.0,False,218000.0
18542,surquillo,Alquilar,departamento,110.0,-77.0086168,-12.114381199999999,4.0,2.0,3.0,1.0,False,580.0
18543,surquillo,Alquilar,departamento,152.0,-77.0086168,-12.114381199999999,4.0,2.0,3.0,1.0,False,1668.0
18544,miraflores,Comprar,departamento,47.0,-77.01093236772158,-12.11872965744621,1.0,2.0,2.0,3.0,False,110000.0
18545,miraflores,Comprar,departamento,154.0,-77.01092163888552,-12.11870867796476,1.0,2.0,2.0,3.0,False,358000.0
18546,miraflores,Alquilar,departamento,257.0,-77.04122782142639,-12.121617319434982,21.0,3.0,3.0,2.0,False,560000.0
18547,la molina,Alquilar,departamento,180.0,-76.9206145,-12.084994900000002,25.0,2.0,3.0,2.0,False,450000.0
18548,la molina,Comprar,casa,140.0,-76.9671277,-12.079281199999999,39.0,3.0,4.0,4.0,True,269000.0
18549,santiago de surco,Comprar,casa,128.0,-76.9982062,-12.128781199999999,36.0,4.0,3.0,3.0,True,290000.0
18550,santiago de surco,Comprar,casa,350.0,-76.97110141517936,-12.092264586971854,24.0,3.0,4.0,3.0,False,680000.0
18551,santiago de surco,Alquilar,departamento,350.0,-76.99043429999998,-12.1241127,5.0,2.0,3.0,2.0,False,900000.0
18552,santiago de surco,Alquilar,departamento,370.0,-76.99043429999998,-12.1241127,5.0,2.0,3.0,2.0,False,1950000.0
18553,barranco,Alquilar,departamento,280.0,-77.0236833831986,-12.153746920494136,5.0,2.0,3.0,2.0,True,690000.0
18554,la molina,Comprar,casa,115.0,-76.89931869506836,-12.08120475333107,3.0,5.0,4.0,4.0,False,170000.0
18555,la molina,Comprar,casa,100.0,-76.89929723739623,-12.081351630356062,3.0,5.0,4.0,3.0,False,127000.0
18556,miraflores,Alquilar,departamento,89.0,-77.03580290000001,-12.116937599999998,12.0,3.0,3.0,0.0,False,129000.0
18557,santiago de surco,Alquilar,departamento,130.0,-76.99083209999998,-12.133164,15.0,3.0,4.0,0.0,False,270000.0
18558,santiago de surco,Comprar,departamento,100.0,-76.97677228783567,-12.101352230811518,10.0,3.0,3.0,1.0,False,280000.0
18559,santiago de surco,Alquilar,departamento,289.0,-76.97614984285279,-12.099524949563135,10.0,3.0,3.0,2.0,True,400000.0
18560,san isidro,Alquilar,departamento,310.0,-77.00995627453614,-12.090668111477571,10.0,3.0,4.0,0.0,False,410000.0
18561,chaclacayo,Comprar,casa,102.0,-76.78003213862307,-11.971199724808582,20.0,5.0,9.0,4.0,True,192888.753
18562,miraflores,Alquilar,departamento,115.0,-77.02787175952454,-12.121885785311283,5.0,2.0,2.0,0.0,False,190000.0
18563,pueblo libre,Comprar,departamento,122.0,-77.0535142,-12.0681052,0.0,2.0,3.0,0.0,False,218000.0
18564,miraflores,Comprar,departamento,205.0,-77.02695964232791,-12.121731485126045,0.0,4.0,4.0,1.0,False,319000.0
18565,san isidro,Comprar,departamento,117.0,-77.0458191,-12.099211,20.0,5.0,4.0,1.0,False,188000.0
18566,san isidro,Comprar,departamento,275.0,-77.0458191,-12.099211,20.0,5.0,4.0,2.0,False,480000.0
18567,santiago de surco,Alquilar,departamento,46.0,-77.0083290338684,-12.14136264540533,0.0,2.0,3.0,0.0,False,85002.411
18568,santiago de surco,Alquilar,departamento,270.0,-77.0083290338684,-12.14136264540533,0.0,2.0,3.0,0.0,False,499000.0
18569,miraflores,Comprar,departamento,173.0,-77.03276797277755,-12.117887354558823,7.0,3.0,2.0,1.0,False,450000.0
18570,san miguel,Comprar,departamento,228.0,-77.09133179999998,-12.079282000000001,1.0,1.0,3.0,0.0,False,315000.0
18571,miraflores,Alquilar,departamento,85.0,-77.04410007353269,-12.118934907317565,9.893229,2.0,1.0,1.0,False,158689.577
18572,miraflores,Alquilar,departamento,50.0,-77.04410007353269,-12.118934907317565,9.893229,2.0,1.0,1.0,False,92781.932
18573,miraflores,Alquilar,departamento,208.0,-77.0129037,-12.1231708,5.0,3.0,3.0,2.0,False,435000.0
18574,miraflores,Alquilar,departamento,260.0,-77.0129037,-12.1231708,9.893229,3.0,3.0,1.0,False,520000.0
18575,san isidro,Alquilar,departamento,90.0,-77.0558763,-12.0978614,9.893229,2.0,3.0,1.0,False,165278.0
18576,miraflores,Comprar,casa,90.0,-77.03159129999999,-12.111061999999999,10.0,3.0,3.0,0.0,False,144430.703
18577,miraflores,Comprar,casa,321.0,-77.03159129999999,-12.111061999999999,9.893229,3.0,3.0,0.0,False,698000.0
18578,miraflores,Alquilar,departamento,476.0,-77.02830359517593,-12.13126071503592,9.893229,2.0,3.0,1.0,False,1100000.0
18579,surquillo,Comprar,departamento,193.0,-77.01545679999998,-12.116980900000001,9.893229,2.0,3.0,1.0,False,550000.0
18580,ancon,Comprar,casa,151.0,-77.17540539999997,-11.775309199999999,9.893229,1.0,2.0,0.0,False,378000.0
18581,san miguel,Comprar,departamento,63.0,-77.10512659436489,-12.08197845408719,4.0,2.0,2.0,0.0,False,174924.0
18582,jesus maria,Comprar,departamento,226.0,-77.04695244492187,-12.08209962488843,12.0,2.0,3.0,1.0,False,485000.0
18583,barranco,Comprar,departamento,180.0,-77.01873020000001,-12.147259599999998,3.0,1.0,2.0,1.0,False,415000.0
18584,barranco,Comprar,departamento,182.0,-77.0206465,-12.136491099999999,15.0,3.0,3.0,1.0,False,498000.0
18585,santiago de surco,Comprar,departamento,95.0,-76.96757928413086,-12.096477187796221,20.0,3.0,4.0,1.0,False,185000.0
18586,chorrillos,Comprar,departamento,94.0,-76.99664849999998,-12.1763035,0.0,2.0,3.0,0.0,False,750.0
18587,miraflores,Comprar,departamento,200.0,-77.02896887003632,-12.118898828456638,3.0,4.0,2.0,1.0,False,1608000.0
18588,santiago de surco,Comprar,departamento,75.0,-76.96177089999998,-12.085127900000002,7.0,4.0,4.0,2.0,True,700.0
18589,la victoria,Comprar,casa,100.0,-77.01013738777466,-12.08710159785269,29.0,4.0,5.0,1.0,False,169000.0
18590,santiago de surco,Comprar,departamento,70.0,-76.98289617724606,-12.115779716540635,18.0,3.0,4.0,1.0,False,537.159
18591,santiago de surco,Comprar,departamento,89.0,-76.98289617724606,-12.115779716540635,18.0,4.0,4.0,1.0,False,150000.0
18592,puente piedra,Comprar,departamento,100.0,-77.04348089999998,-11.8619092,5.0,1.0,3.0,1.0,False,750.0
18593,surquillo,Comprar,departamento,130.0,-77.0141951,-12.1160971,40.0,3.0,4.0,1.0,False,1350.0
18594,santiago de surco,Alquilar,departamento,70.0,-76.98807029999998,-12.1346251,9.0,3.0,3.0,1.0,False,750.0
18595,san isidro,Comprar,departamento,90.0,-77.03574233995056,-12.091645286858947,50.0,2.0,1.0,0.0,False,610.407
18596,santiago de surco,Comprar,departamento,42.0,-76.9716803,-12.1281379,19.0,3.0,3.0,1.0,False,390.661
18597,miraflores,Comprar,departamento,121.0,-77.03040531335296,-12.111010360715378,50.0,3.0,2.0,1.0,False,805.738
18598,santiago de surco,Comprar,departamento,45.0,-76.98395114232791,-12.121294420721874,2.0,4.0,4.0,2.0,False,600.0
18599,santiago de surco,Comprar,departamento,120.0,-76.98395114232791,-12.121294420721874,2.0,4.0,4.0,1.0,False,1500.0
18600,miraflores,Comprar,departamento,100.0,-77.03435933970339,-12.12742596328922,1.0,5.0,4.0,2.0,False,850.0
18601,miraflores,Comprar,departamento,50.0,-77.03435933970339,-12.12742596328922,1.0,5.0,4.0,2.0,False,120000.0
18602,miraflores,Comprar,departamento,80.0,-77.01077372883606,-12.122661297606951,15.0,3.0,3.0,1.0,False,179000.0
18603,santiago de surco,Comprar,departamento,250.0,-76.98076865103452,-12.134455264759831,30.0,1.0,2.0,0.0,False,1200.0
18604,santiago de surco,Comprar,departamento,146.0,-76.98076865103452,-12.134455264759831,30.0,1.0,0.0,1.0,False,185000.0
18605,miraflores,Comprar,departamento,75.0,-77.03997129999998,-12.1106561,1.0,5.0,3.0,1.0,False,700.0
18606,miraflores,Comprar,departamento,78.0,-77.03997129999998,-12.1106561,1.0,5.0,3.0,1.0,False,800.0
18607,chorrillos,Comprar,departamento,120.0,-77.0181241,-12.211675699999999,6.0,2.0,2.0,0.0,False,1400.0
18608,santiago de surco,Alquilar,departamento,78.0,-76.98505488308102,-12.122598079143893,13.0,2.0,2.0,1.0,False,118000.0
18609,miraflores,Comprar,departamento,55.0,-77.02474946826169,-12.12572273633926,15.0,3.0,2.0,1.0,False,600.0
18610,miraflores,Comprar,departamento,50.0,-77.02474946826169,-12.12572273633926,15.0,3.0,2.0,1.0,False,630.0
18611,santiago de surco,Alquilar,departamento,100.0,-76.96431339999998,-12.1018326,1.0,3.0,3.0,1.0,False,200000.0
18612,miraflores,Alquilar,departamento,110.0,-77.03546772146113,-12.12499587762651,1.0,2.0,2.0,0.0,True,255000.0
18613,chorrillos,Comprar,departamento,124.0,-77.00036039999998,-12.175007800000001,0.0,2.0,3.0,0.0,False,250000.0
18614,santiago de surco,Comprar,departamento,99.0,-76.96973910527953,-12.117225211601578,25.0,2.0,3.0,1.0,False,1078.0
18615,santiago de surco,Comprar,departamento,65.0,-76.96973910527953,-12.117225211601578,25.0,2.0,3.0,1.0,False,800.0
18616,santiago de surco,Alquilar,departamento,94.0,-76.9845578,-12.121196000000001,9.893229,2.0,2.0,1.0,False,222700.0
18617,santiago de surco,Alquilar,departamento,254.0,-76.9845578,-12.121196000000001,3.0,2.0,2.0,1.0,False,410000.0
18618,jesus maria,Comprar,departamento,226.0,-77.05251405742489,-12.082448171687927,3.0,4.0,3.0,1.0,False,430000.0
18619,jesus maria,Comprar,departamento,110.0,-77.05251405742489,-12.082448171687927,3.0,4.0,3.0,1.0,False,1050.0
18620,miraflores,Alquilar,departamento,230.0,-77.03206231947385,-12.118997845703626,5.0,3.0,3.0,1.0,False,295000.0
18621,miraflores,Comprar,departamento,98.0,-77.03963242345654,-12.123274618798304,15.0,4.0,4.0,1.0,True,260000.0
18622,san martin de porres,Alquilar,departamento,195.0,-77.07512489999998,-11.938127099999999,1.0,2.0,3.0,0.0,False,620000.0
18623,chorrillos,Comprar,casa,400.0,-77.00969621852414,-12.21303153672708,8.0,4.0,5.0,4.0,True,580000.0
18624,miraflores,Alquilar,departamento,909.0,-77.0244786979782,-12.128891326887256,1.0,2.0,2.0,1.0,True,3400000.0
18625,barranco,Alquilar,departamento,145.0,-77.02289590000001,-12.1534504,2.0,1.0,1.0,0.0,True,289000.0
18626,san isidro,Alquilar,departamento,94.0,-77.05829046640929,-12.105489622975702,20.0,1.0,1.0,0.0,False,139000.0
18627,pueblo libre,Comprar,departamento,116.0,-77.0636356,-12.0698727,0.0,1.0,1.0,0.0,False,195000.0
18628,pueblo libre,Comprar,departamento,168.0,-77.0636356,-12.0698727,0.0,1.0,1.0,0.0,False,385000.0
18629,miraflores,Comprar,departamento,86.0,-77.0213547,-12.121602099999999,2.0,2.0,2.0,1.0,False,600.0
18630,miraflores,Alquilar,departamento,95.0,-77.04491170000001,-12.115350900000001,1.0,2.0,2.0,0.0,True,396100.0
18631,miraflores,Comprar,departamento,124.0,-77.0260549,-12.122227800000001,0.0,3.0,2.0,2.0,False,310000.0
18632,chorrillos,Comprar,departamento,210.0,-77.02332609999999,-12.160195199999999,0.0,2.0,2.0,0.0,False,289000.0
18633,chorrillos,Comprar,departamento,138.0,-77.02332609999999,-12.160195199999999,0.0,2.0,2.0,0.0,False,270000.0
18634,chorrillos,Comprar,departamento,380.0,-77.02332609999999,-12.160195199999999,0.0,2.0,2.0,0.0,False,765000.0
18635,pueblo libre,Comprar,departamento,160.0,-77.0636356,-12.0698727,0.0,2.0,2.0,0.0,False,465000.0
18636,pueblo libre,Comprar,departamento,214.0,-77.0636356,-12.0698727,0.0,2.0,2.0,0.0,False,620000.0
18637,chorrillos,Comprar,departamento,136.0,-77.02332609999999,-12.160195199999999,0.0,3.0,3.0,0.0,True,310000.0
18638,miraflores,Comprar,departamento,227.0,-77.03366740000001,-12.1221063,0.0,2.0,1.0,0.0,False,505000.0
18639,pueblo libre,Comprar,departamento,90.0,-77.0636356,-12.0698727,0.0,2.0,2.0,0.0,False,1000.0
18640,pueblo libre,Comprar,departamento,145.0,-77.0636356,-12.0698727,0.0,2.0,2.0,0.0,False,1400.0
18641,chorrillos,Comprar,departamento,232.0,-77.02332609999999,-12.160195199999999,0.0,2.0,2.0,0.0,False,812000.0
18642,chorrillos,Comprar,departamento,248.0,-77.02332609999999,-12.160195199999999,0.0,2.0,2.0,0.0,False,436000.0
18643,miraflores,Comprar,departamento,450.0,-77.02900670000001,-12.1063466,0.0,1.0,1.0,0.0,False,900000.0
18644,miraflores,Comprar,departamento,220.0,-77.02900670000001,-12.1063466,0.0,1.0,1.0,0.0,False,600000.0
18645,miraflores,Comprar,departamento,1000.0,-77.03366740000001,-12.1221063,0.0,2.0,1.0,0.0,False,3000000.0
18646,miraflores,Comprar,departamento,223.0,-77.03366740000001,-12.1221063,0.0,2.0,2.0,0.0,False,430000.0
18647,miraflores,Comprar,departamento,115.0,-77.03366740000001,-12.1221063,0.0,2.0,2.0,0.0,False,204000.0
18648,miraflores,Comprar,departamento,114.0,-77.03366740000001,-12.1221063,0.0,2.0,2.0,0.0,False,210000.0
18649,miraflores,Comprar,departamento,50.0,-77.03366740000001,-12.1221063,0.0,2.0,2.0,0.0,False,415.077
18650,miraflores,Comprar,departamento,220.0,-77.03366740000001,-12.1221063,0.0,2.0,2.0,0.0,False,160000.0
18651,miraflores,Comprar,departamento,220.0,-77.03366740000001,-12.1221063,0.0,2.0,3.0,0.0,False,1025.485
18652,miraflores,Comprar,departamento,125.0,-77.03366740000001,-12.1221063,0.0,2.0,2.0,0.0,False,1050.0
18653,miraflores,Comprar,departamento,40.0,-77.03366740000001,-12.1221063,0.0,2.0,1.0,0.0,False,700.0
18654,miraflores,Comprar,departamento,92.0,-77.03366740000001,-12.1221063,0.0,2.0,1.0,0.0,False,165000.0
18655,barranco,Alquilar,departamento,62.0,-77.0219036,-12.1436699,2.0,1.0,1.0,0.0,False,366.244
18656,barranco,Alquilar,departamento,160.0,-77.0219036,-12.1436699,2.0,1.0,1.0,0.0,False,425000.0
18657,san borja,Alquilar,departamento,220.0,-76.99173530973728,-12.091476308138251,0.0,2.0,3.0,2.0,False,1700.0
18658,barranco,Alquilar,departamento,200.0,-77.0219036,-12.1436699,2.0,1.0,1.0,0.0,False,4500.0
18659,san isidro,Alquilar,departamento,287.0,-77.05733559999999,-12.1063708,20.0,1.0,1.0,0.0,False,2400.0
18660,miraflores,Comprar,departamento,192.0,-77.02900670000001,-12.1063466,0.0,2.0,3.0,1.0,False,1500.0
18661,miraflores,Comprar,departamento,192.0,-77.02006483914795,-12.122415236660904,2.0,2.0,2.0,1.0,False,1500.0
18662,miraflores,Comprar,departamento,115.0,-77.0213547,-12.121602099999999,2.0,2.0,2.0,1.0,False,155000.0
18663,miraflores,Comprar,departamento,48.0,-77.0455343,-12.1121584,0.0,3.0,3.0,0.0,False,55000.0
18664,miraflores,Comprar,departamento,48.0,-77.0455343,-12.1121584,0.0,3.0,3.0,0.0,False,56000.0
18665,miraflores,Comprar,departamento,135.0,-77.0455343,-12.1121584,0.0,3.0,3.0,0.0,False,165000.0
18666,miraflores,Comprar,departamento,198.0,-77.03366740000001,-12.1221063,0.0,2.0,3.0,0.0,False,175000.0
18667,miraflores,Comprar,departamento,30.0,-77.03366740000001,-12.1221063,0.0,2.0,3.0,0.0,False,100000.0
18668,miraflores,Comprar,departamento,30.0,-77.03366740000001,-12.1221063,0.0,2.0,3.0,0.0,False,219.0
18669,miraflores,Comprar,departamento,30.0,-77.0455343,-12.1121584,0.0,2.0,2.0,0.0,False,195.33
18670,miraflores,Comprar,departamento,23.0,-77.0455343,-12.1121584,0.0,2.0,2.0,0.0,False,457.0
18671,miraflores,Comprar,departamento,23.0,-77.0455343,-12.1121584,0.0,2.0,2.0,0.0,False,415.077
18672,miraflores,Comprar,departamento,153.0,-77.03366740000001,-12.1221063,0.0,3.0,2.0,0.0,False,310000.0
18673,santiago de surco,Comprar,departamento,60.0,-76.98182840000001,-12.1158391,2.0,3.0,3.0,3.0,False,60000.0
18674,santiago de surco,Alquilar,departamento,82.0,-76.9686773,-12.1029964,25.0,2.0,2.0,1.0,False,145000.0
18675,magdalena,Comprar,departamento,72.0,-77.05851690000001,-12.089633099999999,1.0,2.0,3.0,0.0,True,850.0
18676,san isidro,Alquilar,departamento,128.0,-77.04416189999998,-12.1094416,5.0,2.0,3.0,2.0,False,305000.0
18677,miraflores,Comprar,departamento,71.0,-77.02807209999999,-12.0963327,1.0,1.0,1.0,0.0,False,93000.0
18678,miraflores,Comprar,departamento,115.0,-77.0269811,-12.1269899,1.0,3.0,3.0,0.0,False,800.0
18679,miraflores,Comprar,departamento,55.0,-77.02807209999999,-12.0963327,1.0,3.0,2.0,0.0,False,550.0
18680,miraflores,Comprar,departamento,107.0,-77.02807209999999,-12.0963327,1.0,3.0,2.0,0.0,False,650.0
18681,miraflores,Comprar,departamento,97.0,-77.0269811,-12.1269899,1.0,2.0,3.0,0.0,False,175000.0
18682,miraflores,Comprar,departamento,280.0,-77.0269811,-12.1269899,1.0,2.0,3.0,1.0,False,520000.0
18683,miraflores,Comprar,departamento,161.0,-77.0269811,-12.1269899,1.0,2.0,2.0,2.0,False,475000.0
18684,miraflores,Comprar,departamento,225.0,-77.0269811,-12.1269899,1.0,2.0,2.0,0.0,False,2800.0
18685,santiago de surco,Comprar,departamento,195.0,-76.9861317,-12.126165499999999,1.0,2.0,3.0,2.0,False,81000.0
18686,santiago de surco,Comprar,departamento,70.0,-76.9861317,-12.126165499999999,1.0,2.0,3.0,2.0,False,145000.0
18687,santiago de surco,Comprar,departamento,77.0,-76.97459318545839,-12.108356795747873,13.0,3.0,3.0,2.0,False,147800.0
18688,la molina,Alquilar,departamento,740.0,-76.95646686878662,-12.066115106814976,21.0,1.0,1.0,0.0,False,14000.0
18689,la molina,Alquilar,departamento,197.0,-76.95520086613159,-12.065317728505356,21.0,1.0,1.0,0.0,False,460000.0
18690,san borja,Alquilar,departamento,30.0,-76.99307599476037,-12.084232798371644,16.0,1.0,2.0,0.0,False,630.0
18691,miraflores,Alquilar,departamento,30.0,-77.02779001742384,-12.125842699971507,4.0,2.0,2.0,1.0,False,620.0
18692,miraflores,Alquilar,departamento,203.0,-77.02484477832638,-12.12876764953151,12.0,2.0,2.0,1.0,True,340000.0
18693,san isidro,Alquilar,departamento,98.0,-77.02170707011413,-12.09311728142807,27.0,1.0,1.0,0.0,False,180000.0
18694,miraflores,Alquilar,departamento,130.0,-77.03109529999998,-12.1274739,10.0,2.0,3.0,1.0,False,220000.0
18695,miraflores,Alquilar,departamento,724.0,-77.02601666374369,-12.126635845069243,9.0,2.0,3.0,1.0,False,2500000.0
18696,miraflores,Alquilar,departamento,367.0,-77.03515802431806,-12.124372968090407,10.0,2.0,1.0,1.0,False,935000.0
18697,santiago de surco,Alquilar,casa,120.0,-76.97657478395153,-12.125000674817278,38.0,4.0,5.0,3.0,False,180000.0
18698,san isidro,Alquilar,departamento,116.0,-77.05831883615497,-12.102311217275222,15.0,1.0,1.0,0.0,False,180000.0
18699,san miguel,Comprar,departamento,115.0,-77.10372938531953,-12.081670331945826,1.0,2.0,2.0,0.0,False,169000.0
18700,san miguel,Comprar,departamento,198.0,-77.10372938531953,-12.081670331945826,1.0,2.0,3.0,0.0,False,532000.0
18701,miraflores,Comprar,departamento,120.0,-77.01269390608215,-12.126010106086076,1.0,4.0,3.0,3.0,False,130000.0
18702,santiago de surco,Comprar,departamento,79.0,-76.98247529999998,-12.1150336,3.0,3.0,3.0,2.0,False,130000.0
18703,santiago de surco,Alquilar,departamento,211.0,-76.98193073272705,-12.114040235021546,3.0,4.0,4.0,2.0,False,550000.0
18704,miraflores,Comprar,departamento,242.0,-77.03923344612122,-12.123040438587749,1.0,1.0,1.0,1.0,False,920000.0
18705,santiago de surco,Comprar,departamento,125.0,-77.00565619999998,-12.1325353,10.0,2.0,3.0,2.0,False,208000.0
18706,surquillo,Comprar,departamento,89.0,-77.00011005790715,-12.121654987803351,0.0,2.0,3.0,1.0,False,311500.0
18707,surquillo,Comprar,departamento,120.0,-77.00011005790715,-12.121654987803351,0.0,2.0,3.0,1.0,False,200000.0
18708,barranco,Comprar,departamento,400.0,-77.02410272435912,-12.139283858413641,1.0,2.0,3.0,0.0,False,1400000.0
18709,san isidro,Comprar,departamento,118.0,-77.03597646057437,-12.092396480355251,1.0,3.0,3.0,0.0,False,165000.0
18710,santiago de surco,Comprar,departamento,90.0,-77.00897580953979,-12.132216875877578,1.0,2.0,3.0,2.0,False,133000.0
18711,santiago de surco,Comprar,departamento,72.0,-77.00897580953979,-12.132216875877578,1.0,2.0,3.0,2.0,False,95000.0
18712,pueblo libre,Comprar,departamento,162.0,-77.07327618189242,-12.069754236863954,11.0,2.0,3.0,0.0,False,290000.0
18713,santiago de surco,Comprar,departamento,280.0,-76.99096336917262,-12.12488516552721,1.0,3.0,4.0,2.0,True,740000.0
18714,san borja,Comprar,departamento,8000.0,-76.99270712670591,-12.093434920026535,2.0,3.0,2.0,2.0,False,2338.0
18715,santiago de surco,Comprar,departamento,126.0,-76.99272293757326,-12.123724308419865,1.0,2.0,3.0,2.0,False,1100.0
18716,surquillo,Comprar,departamento,148.0,-77.01162190000001,-12.1155559,1.0,2.0,2.0,1.0,False,293000.0
18717,surquillo,Comprar,departamento,180.0,-77.01162190000001,-12.1155559,1.0,2.0,3.0,1.0,False,115000.0
18718,santiago de surco,Comprar,departamento,95.0,-76.99985564973753,-12.14262928833678,1.0,3.0,3.0,1.0,False,198508.0
